data,sistema,volume_porcentagem,volume_variacao,volume_operacional,pluviometria_dia,pluviometria_mensal,pluviometria_hist
2021-08-02,Rio Grande,65.9,0.2,73.89676,0,0,49.1
2021-08-02,Rio Claro,45.6,-0.3,6.23305,0.2,0.2,99.5
2021-08-02,São Lourenço,62.4,-0.3,55.38962,0,0,62.7
2021-08-01,Cantareira,41.4,-0.1,406.74351,0,0,33.2
2021-08-01,Alto Tietê,49.2,-0.2,275.84745,0.2,0.2,36.1
2021-08-01,Guarapiranga,54.4,-0.1,93.06447,0,0,40
2021-08-01,Cotia,64.8,-0.2,10.69014,0,0,37.7
2021-08-01,Rio Grande,65.7,0.2,73.74773,0,0,49.1
2021-08-01,Rio Claro,45.9,-0.4,6.27735,0,0,99.5
2021-08-01,São Lourenço,62.7,-0.3,55.66879,0,0,62.7
2021-07-31,Cantareira,41.5,-0.1,407.94774,0,29.6,45.3
2021-07-31,Alto Tietê,49.4,-0.1,276.64868,0.1,29.7,48.4
2021-07-31,Guarapiranga,54.5,-0.1,93.2987,0,30.6,41.1
2021-07-31,Cotia,65,-0.2,10.71924,0,30,51.3
2021-07-31,Rio Grande,65.5,0.2,73.45018,0,32.6,54.5
2021-07-31,Rio Claro,46.3,-0.2,6.32188,0.6,53.2,91.3
2021-07-31,São Lourenço,63,-0.3,55.94841,0,52,76.9
2021-07-30,Cantareira,41.6,-0.1,408.89739,0,29.6,45.3
2021-07-30,Alto Tietê,49.5,-0.1,277.46249,0.1,29.6,48.4
2021-07-30,Guarapiranga,54.6,-0.2,93.53311,0,30.6,41.1
2021-07-30,Cotia,65.2,-0.1,10.74839,0,30,51.3
2021-07-30,Rio Grande,65.3,0.4,73.30166,0,32.6,54.5
2021-07-30,Rio Claro,46.5,-0.2,6.35543,0,52.6,91.3
2021-07-30,São Lourenço,63.3,0,56.22849,0.2,52,76.9
2021-07-29,Cantareira,41.7,0.1,409.45857,12.5,29.6,45.3
2021-07-29,Alto Tietê,49.6,0,278.08792,7.8,29.5,48.4
2021-07-29,Guarapiranga,54.8,-0.1,93.7677,3.2,30.6,41.1
2021-07-29,Cotia,65.3,0,10.77759,4.4,30,51.3
2021-07-29,Rio Grande,64.9,0.3,72.85713,5.2,32.6,54.5
2021-07-29,Rio Claro,46.7,1.3,6.38912,17.8,52.6,91.3
2021-07-29,São Lourenço,63.3,0.2,56.22849,4.2,51.8,76.9
2021-07-28,Cantareira,41.6,0,408.14465,16.7,17.1,45.3
2021-07-28,Alto Tietê,49.6,-0.1,278.06891,14.1,21.7,48.4
2021-07-28,Guarapiranga,54.9,0.3,94.00247,19.2,27.4,41.1
2021-07-28,Cotia,65.3,0.1,10.77759,16.4,25.6,51.3
2021-07-28,Rio Grande,64.6,0.5,72.41412,18,27.4,54.5
2021-07-28,Rio Claro,45.4,0.5,6.21099,26,34.8,91.3
2021-07-28,São Lourenço,63.1,-0.3,56.04172,21.6,47.6,76.9
2021-07-27,Cantareira,41.6,-0.1,408.73356,0,0.4,45.3
2021-07-27,Alto Tietê,49.7,-0.2,278.60494,0,7.6,48.4
2021-07-27,Guarapiranga,54.6,-0.4,93.53311,0,8.2,41.1
2021-07-27,Cotia,65.2,-0.3,10.74839,0,9.2,51.3
2021-07-27,Rio Grande,64.1,-0.1,71.88453,0,9.4,54.5
2021-07-27,Rio Claro,44.9,-0.3,6.13423,0.2,8.8,91.3
2021-07-27,São Lourenço,63.4,-0.3,56.32196,0,26,76.9
2021-07-26,Cantareira,41.7,-0.2,409.9031,0,0.4,45.3
2021-07-26,Alto Tietê,49.9,-0.3,279.85439,0.2,7.6,48.4
2021-07-26,Guarapiranga,55,-0.3,94.23743,0,8.2,41.1
2021-07-26,Cotia,65.5,-0.2,10.80682,0,9.2,51.3
2021-07-26,Rio Grande,64.2,0,71.97264,0,9.4,54.5
2021-07-26,Rio Claro,45.2,-0.3,6.17801,0.2,8.6,91.3
2021-07-26,São Lourenço,63.7,-0.4,56.60266,0.2,26,76.9
2021-07-25,Cantareira,41.9,-0.1,411.02036,0,0.4,45.3
2021-07-25,Alto Tietê,50.2,-0.2,281.19682,0.3,7.4,48.4
2021-07-25,Guarapiranga,55.3,-0.3,94.70789,0,8.2,41.1
2021-07-25,Cotia,65.7,-0.3,10.83611,0.2,9.2,51.3
2021-07-25,Rio Grande,64.2,0,71.97264,0,9.4,54.5
2021-07-25,Rio Claro,45.5,-0.3,6.22201,0.4,8.4,91.3
2021-07-25,São Lourenço,64.1,-0.5,56.97765,0.2,25.8,76.9
2021-07-24,Cantareira,42,-0.1,412.61036,0,0.4,45.3
2021-07-24,Alto Tietê,50.4,-0.2,282.41556,0.2,7.1,48.4
2021-07-24,Guarapiranga,55.6,-0.3,95.17907,0,8.2,41.1
2021-07-24,Cotia,66,-0.4,10.89481,0.2,9,51.3
2021-07-24,Rio Grande,64.2,-0.2,71.97264,0,9.4,54.5
2021-07-24,Rio Claro,45.8,-0.3,6.25517,0.2,8,91.3
2021-07-24,São Lourenço,64.6,-0.3,57.35348,0,25.6,76.9
2021-07-23,Cantareira,42.1,-0.2,413.88611,0,0.4,45.3
2021-07-23,Alto Tietê,50.6,-0.2,283.65475,0.2,6.9,48.4
2021-07-23,Guarapiranga,55.9,-0.2,95.65097,0,8.2,41.1
2021-07-23,Cotia,66.4,-0.2,10.9537,0,8.8,51.3
2021-07-23,Rio Grande,64.4,-0.3,72.26679,0,9.4,54.5
2021-07-23,Rio Claro,46.1,-0.6,6.29959,0.4,7.8,91.3
2021-07-23,São Lourenço,64.9,-0.4,57.6359,0,25.6,76.9
2021-07-22,Cantareira,42.3,-0.1,415.18465,0,0.4,45.3
2021-07-22,Alto Tietê,50.8,-0.3,284.89141,0.2,6.7,48.4
2021-07-22,Guarapiranga,56.1,-0.3,96.1236,0,8.2,41.1
2021-07-22,Cotia,66.6,-0.3,10.98321,0.2,8.8,51.3
2021-07-22,Rio Grande,64.7,-0.2,72.56162,0,9.4,54.5
2021-07-22,Rio Claro,46.7,-0.5,6.37788,0.2,7.4,91.3
2021-07-22,São Lourenço,65.3,-0.4,58.01319,0.2,25.6,76.9
2021-07-21,Cantareira,42.4,-0.1,416.36431,0,0.4,45.3
2021-07-21,Alto Tietê,51.1,-0.2,286.13842,0.2,6.5,48.4
2021-07-21,Guarapiranga,56.4,-0.3,96.59693,0,8.2,41.1
2021-07-21,Cotia,66.9,-0.4,11.04237,0.2,8.6,51.3
2021-07-21,Rio Grande,64.9,-0.2,72.85713,0,9.4,54.5
2021-07-21,Rio Claro,47.2,-0.5,6.44555,0.2,7.2,91.3
2021-07-21,São Lourenço,65.7,-0.4,58.39133,0,25.4,76.9
2021-07-20,Cantareira,42.5,-0.2,417.42886,0,0.4,45.3
2021-07-20,Alto Tietê,51.3,-0.2,287.48055,0,6.3,48.4
2021-07-20,Guarapiranga,56.7,-0.3,97.07097,0,8.2,41.1
2021-07-20,Cotia,67.3,-0.2,11.10171,0,8.4,51.3
2021-07-20,Rio Grande,65.1,-0.2,73.00514,0,9.4,54.5
2021-07-20,Rio Claro,47.7,0,6.51376,0.2,7,91.3
2021-07-20,São Lourenço,66.1,-0.1,58.6755,0,25.4,76.9
2021-07-19,Cantareira,42.7,-0.1,418.90229,0,0.4,45.3
2021-07-19,Alto Tietê,51.5,-0.2,288.66201,0,6.2,48.4
2021-07-19,Guarapiranga,57,-0.3,97.54573,0,8.2,41.1
2021-07-19,Cotia,67.5,-0.3,11.13145,0,8.4,51.3
2021-07-19,Rio Grande,65.3,-0.3,73.30166,0,9.4,54.5
2021-07-19,Rio Claro,47.7,-0.2,6.52518,0.2,6.8,91.3
2021-07-19,São Lourenço,66.2,-0.5,58.77033,0,25.4,76.9
2021-07-18,Cantareira,42.8,-0.1,419.92148,0.1,0.4,45.3
2021-07-18,Alto Tietê,51.7,-0.1,289.68973,0.7,6.2,48.4
2021-07-18,Guarapiranga,57.3,-0.1,98.02118,2.4,8.2,41.1
2021-07-18,Cotia,67.8,0,11.19107,3,8.4,51.3
2021-07-18,Rio Grande,65.6,0,73.59887,3.8,9.4,54.5
2021-07-18,Rio Claro,47.9,-0.1,6.54806,0.8,6.6,91.3
2021-07-18,São Lourenço,66.7,0.1,59.24527,12.6,25.4,76.9
2021-07-17,Cantareira,42.9,-0.1,421.12814,0,0.3,45.3
2021-07-17,Alto Tietê,51.8,-0.2,290.50783,2.9,5.5,48.4
2021-07-17,Guarapiranga,57.4,-0.1,98.25917,4.4,5.8,41.1
2021-07-17,Cotia,67.8,-0.2,11.19107,4.6,5.4,51.3
2021-07-17,Rio Grande,65.6,-0.1,73.59887,5,5.6,54.5
2021-07-17,Rio Claro,48,-0.1,6.55952,2.4,5.8,91.3
2021-07-17,São Lourenço,66.6,-0.2,59.15017,11.4,12.8,76.9
2021-07-16,Cantareira,43,-0.2,422.43237,0,0.3,45.3
2021-07-16,Alto Tietê,52,-0.2,291.12369,0.2,2.6,48.4
2021-07-16,Guarapiranga,57.5,-0.3,98.49733,0,1.4,41.1
2021-07-16,Cotia,68,-0.4,11.22094,0,0.8,51.3
2021-07-16,Rio Grande,65.7,-0.4,73.74773,0,0.6,54.5
2021-07-16,Rio Claro,48.1,-0.4,6.571,0.2,3.4,91.3
2021-07-16,São Lourenço,66.8,-0.4,59.34042,0.2,1.4,76.9
2021-07-15,Cantareira,43.2,0,423.79653,0,0.3,45.3
2021-07-15,Alto Tietê,52.2,-0.1,292.27893,0.2,2.4,48.4
2021-07-15,Guarapiranga,57.8,-0.3,98.97418,0.2,1.4,41.1
2021-07-15,Cotia,68.4,-0.2,11.28083,0,0.8,51.3
2021-07-15,Rio Grande,66.1,-0.4,74.19533,0,0.6,54.5
2021-07-15,Rio Claro,48.5,0,6.62862,0.2,3.2,91.3
2021-07-15,São Lourenço,67.2,-0.4,59.72155,0.2,1.2,76.9
2021-07-14,Cantareira,43.2,-0.2,424.54735,0,0.3,45.3
2021-07-14,Alto Tietê,52.3,-0.2,293.15754,0,2.2,48.4
2021-07-14,Guarapiranga,58.1,-0.3,99.45172,0,1.2,41.1
2021-07-14,Cotia,68.6,-0.1,11.31084,0.2,0.8,51.3
2021-07-14,Rio Grande,66.5,-0.5,74.64446,0,0.6,54.5
2021-07-14,Rio Claro,48.5,-0.1,6.62862,0.2,3,91.3
2021-07-14,São Lourenço,67.6,-0.3,60.00797,0,1,76.9
2021-07-13,Cantareira,43.4,-0.1,426.12585,0,0.3,45.3
2021-07-13,Alto Tietê,52.5,-0.1,294.12803,0.1,2.2,48.4
2021-07-13,Guarapiranga,58.4,-0.3,99.92995,0.2,1.2,41.1
2021-07-13,Cotia,68.7,-0.4,11.3409,0.2,0.6,51.3
2021-07-13,Rio Grande,67,-0.5,75.12523,0.2,0.6,54.5
2021-07-13,Rio Claro,48.6,-0.1,6.64019,0.4,2.8,91.3
2021-07-13,São Lourenço,67.9,-0.4,60.29488,0,1,76.9
2021-07-12,Cantareira,43.5,-0.1,427.60552,0.1,0.3,45.3
2021-07-12,Alto Tietê,52.6,-0.2,294.97302,0.2,2.1,48.4
2021-07-12,Guarapiranga,58.7,-0.1,100.40887,0.2,1,41.1
2021-07-12,Cotia,69.1,-0.2,11.40116,0.2,0.4,51.3
2021-07-12,Rio Grande,67.5,-0.4,75.69843,0.2,0.4,54.5
2021-07-12,Rio Claro,48.7,0,6.65177,0.2,2.4,91.3
2021-07-12,São Lourenço,68.3,-0.3,60.67819,0.2,1,76.9
2021-07-11,Cantareira,43.6,-0.2,428.62509,0,0.2,45.3
2021-07-11,Alto Tietê,52.8,-0.1,295.8585,0.2,1.9,48.4
2021-07-11,Guarapiranga,58.8,-0.3,100.64858,0,0.8,41.1
2021-07-11,Cotia,69.3,-0.2,11.43136,0,0.2,51.3
2021-07-11,Rio Grande,67.9,-0.4,76.15271,0,0.2,54.5
2021-07-11,Rio Claro,48.7,-0.1,6.65177,0.2,2.2,91.3
2021-07-11,São Lourenço,68.6,-0.4,60.96625,0,0.8,76.9
2021-07-10,Cantareira,43.8,-0.1,429.90121,0,0.2,45.3
2021-07-10,Alto Tietê,52.9,-0.2,296.60646,0.2,1.7,48.4
2021-07-10,Guarapiranga,59.1,-0.1,101.12852,0.2,0.8,41.1
2021-07-10,Cotia,69.5,-0.2,11.4616,0.2,0.2,51.3
2021-07-10,Rio Grande,68.3,-0.4,76.60854,0,0.2,54.5
2021-07-10,Rio Claro,48.8,0,6.66337,0.2,2,91.3
2021-07-10,São Lourenço,69,-0.3,61.25481,0,0.8,76.9
2021-07-09,Cantareira,43.9,-0.2,431.10777,0,0.2,45.3
2021-07-09,Alto Tietê,53.1,-0.2,297.47218,0,1.5,48.4
2021-07-09,Guarapiranga,59.2,-0.3,101.36874,0,0.6,41.1
2021-07-09,Cotia,69.7,-0.1,11.49189,0,0,51.3
2021-07-09,Rio Grande,68.7,-0.4,77.06592,0,0.2,54.5
2021-07-09,Rio Claro,48.8,-0.2,6.67498,0,1.8,91.3
2021-07-09,São Lourenço,69.3,-0.4,61.54386,0,0.8,76.9
2021-07-08,Cantareira,44.1,-0.1,432.70251,0,0.2,45.3
2021-07-08,Alto Tietê,53.3,-0.1,298.36854,0.1,1.5,48.4
2021-07-08,Guarapiranga,59.5,-0.3,101.84969,0,0.6,41.1
2021-07-08,Cotia,69.8,-0.2,11.52222,0,0,51.3
2021-07-08,Rio Grande,69.1,-0.6,77.55551,0,0.2,54.5
2021-07-08,Rio Claro,49,-0.2,6.69825,0.4,1.8,91.3
2021-07-08,São Lourenço,69.7,-0.2,61.93004,0,0.8,76.9
2021-07-07,Cantareira,44.2,0,433.60834,0,0.2,45.3
2021-07-07,Alto Tietê,53.4,-0.2,299.22814,0,1.4,48.4
2021-07-07,Guarapiranga,59.8,-0.3,102.33131,0.6,0.6,41.1
2021-07-07,Cotia,70,-0.2,11.5526,0,0,51.3
2021-07-07,Rio Grande,69.7,-0.4,78.1392,0,0.2,54.5
2021-07-07,Rio Claro,49.2,-0.1,6.72158,0.2,1.4,91.3
2021-07-07,São Lourenço,69.9,0,62.12347,0,0.8,76.9
2021-07-06,Cantareira,44.2,-0.2,434.549,0,0.2,45.3
2021-07-06,Alto Tietê,53.6,-0.1,300.13503,0,1.4,48.4
2021-07-06,Guarapiranga,60.1,-0.1,102.81359,0,0,41.1
2021-07-06,Cotia,70.2,-0.2,11.58303,0,0,51.3
2021-07-06,Rio Grande,70.1,-0.4,78.60178,0,0.2,54.5
2021-07-06,Rio Claro,49.3,-0.1,6.73327,0,1.2,91.3
2021-07-06,São Lourenço,69.9,-0.4,62.12347,0,0.8,76.9
2021-07-05,Cantareira,44.4,-0.1,435.82659,0,0.2,45.3
2021-07-05,Alto Tietê,53.7,-0.1,301.02982,0.8,1.4,48.4
2021-07-05,Guarapiranga,60.2,-0.3,103.05498,0,0,41.1
2021-07-05,Cotia,70.4,-0.2,11.6135,0,0,51.3
2021-07-05,Rio Grande,70.5,-0.4,79.06592,0,0.2,54.5
2021-07-05,Rio Claro,49.4,-0.2,6.75669,0,1.2,91.3
2021-07-05,São Lourenço,70.3,-0.2,62.41403,0,0.8,76.9
2021-07-04,Cantareira,44.5,-0.1,437.05882,0,0.2,45.3
2021-07-04,Alto Tietê,53.8,-0.2,301.60955,0.1,0.6,48.4
2021-07-04,Guarapiranga,60.5,-0.1,103.53826,0,0,41.1
2021-07-04,Cotia,70.6,-0.2,11.64402,0,0,51.3
2021-07-04,Rio Grande,70.9,-0.4,79.53164,0.2,0.2,54.5
2021-07-04,Rio Claro,49.6,-0.2,6.78018,0.6,1.2,91.3
2021-07-04,São Lourenço,70.5,-0.3,62.60801,0.2,0.8,76.9
2021-07-03,Cantareira,44.6,-0.1,438.14002,0.1,0.2,45.3
2021-07-03,Alto Tietê,54,-0.1,302.51757,0.2,0.5,48.4
2021-07-03,Guarapiranga,60.6,-0.3,103.78015,0,0,41.1
2021-07-03,Cotia,70.8,-0.3,11.67458,0,0,51.3
2021-07-03,Rio Grande,71.3,-0.4,79.99892,0,0,54.5
2021-07-03,Rio Claro,49.8,-0.2,6.80372,0.2,0.6,91.3
2021-07-03,São Lourenço,70.8,-0.2,62.89942,0.4,0.6,76.9
2021-07-02,Cantareira,44.7,-0.2,439.39864,0,0.1,45.3
2021-07-02,Alto Tietê,54.1,-0.2,303.37724,0.1,0.3,48.4
2021-07-02,Guarapiranga,60.9,-0.1,104.26441,0,0,41.1
2021-07-02,Cotia,71.1,-0.2,11.73585,0,0,51.3
2021-07-02,Rio Grande,71.7,-0.4,80.46779,0,0,54.5
2021-07-02,Rio Claro,50,-0.1,6.82732,0.2,0.4,91.3
2021-07-02,São Lourenço,71,-0.3,63.09397,0.2,0.2,76.9
2021-07-01,Cantareira,44.9,-0.1,440.65251,0.1,0.1,45.3
2021-07-01,Alto Tietê,54.3,-0.1,304.19998,0.2,0.2,48.4
2021-07-01,Guarapiranga,61,-0.2,104.50679,0,0,41.1
2021-07-01,Cotia,71.3,-0.4,11.76656,0,0,51.3
2021-07-01,Rio Grande,72.1,-0.5,80.93823,0,0,54.5
2021-07-01,Rio Claro,50.1,-0.2,6.85098,0.2,0.2,91.3
2021-07-01,São Lourenço,71.3,-0.2,63.28875,0,0,76.9
2021-06-30,Cantareira,45,0,441.71271,0.3,26.1,57.1
2021-06-30,Alto Tietê,54.4,-0.2,305.02459,0.1,15.5,56.8
2021-06-30,Guarapiranga,61.2,-0.3,104.74932,0.2,9.2,53.9
2021-06-30,Cotia,71.7,-0.4,11.8281,0.2,17.2,59.9
2021-06-30,Rio Grande,72.6,-0.4,81.41025,0.2,26.6,61.6
2021-06-30,Rio Claro,50.3,0.3,6.87471,2,68.8,98.1
2021-06-30,São Lourenço,71.5,-0.2,63.48375,0.2,53.6,76.3
2021-06-29,Cantareira,45,-0.2,442.33879,0.1,25.8,57.1
2021-06-29,Alto Tietê,54.6,-0.1,305.82413,0.2,15.4,56.8
2021-06-29,Guarapiranga,61.5,-0.1,105.23489,0,9,53.9
2021-06-29,Cotia,72.1,-0.2,11.88983,0.4,17,59.9
2021-06-29,Rio Grande,73,-0.4,81.88386,0.4,26.4,61.6
2021-06-29,Rio Claro,50,0.2,6.83914,7,66.8,98.1
2021-06-29,São Lourenço,71.7,-0.9,63.67898,1.6,53.4,76.3
2021-06-28,Cantareira,45.2,-0.1,443.64854,0,25.7,57.1
2021-06-28,Alto Tietê,54.7,-0.2,306.62498,0.2,15.2,56.8
2021-06-28,Guarapiranga,61.6,-0.3,105.47791,0,9,53.9
2021-06-28,Cotia,72.3,-0.1,11.92077,0.2,16.6,59.9
2021-06-28,Rio Grande,73.4,-0.4,82.35906,0,26,61.6
2021-06-28,Rio Claro,49.8,-0.2,6.80372,0.2,59.8,98.1
2021-06-28,São Lourenço,72.6,-0.4,64.46221,0,51.8,76.3
2021-06-27,Cantareira,45.3,-0.1,444.62256,0.1,25.7,57.1
2021-06-27,Alto Tietê,54.9,-0.1,307.51814,0.2,15,56.8
2021-06-27,Guarapiranga,61.9,-0.1,105.96443,0,9,53.9
2021-06-27,Cotia,72.4,-0.4,11.95175,0.2,16.4,59.9
2021-06-27,Rio Grande,73.8,-0.3,82.83585,0,26,61.6
2021-06-27,Rio Claro,50,-0.1,6.82732,0.2,59.6,98.1
2021-06-27,São Lourenço,73,-0.5,64.8552,0,51.8,76.3
2021-06-26,Cantareira,45.4,-0.1,445.53684,0,25.6,57.1
2021-06-26,Alto Tietê,55,-0.1,308.21573,0,14.8,56.8
2021-06-26,Guarapiranga,62,0,106.08617,0,9,53.9
2021-06-26,Cotia,72.8,-0.2,12.01385,0,16.2,59.9
2021-06-26,Rio Grande,74.1,-0.5,83.1546,0,26,61.6
2021-06-26,Rio Claro,50.1,-0.1,6.85098,0.2,59.4,98.1
2021-06-26,São Lourenço,73.5,-0.1,65.24913,0,51.8,76.3
2021-06-25,Cantareira,45.5,-0.1,446.7824,0,25.6,57.1
2021-06-25,Alto Tietê,55.1,-0.1,308.87213,0.1,14.8,56.8
2021-06-25,Guarapiranga,62,-0.2,106.20794,0,9,53.9
2021-06-25,Cotia,73,-0.2,12.04497,0,16.2,59.9
2021-06-25,Rio Grande,74.6,-0.2,83.63405,0,26,61.6
2021-06-25,Rio Claro,50.2,-0.1,6.86284,0.4,59.2,98.1
2021-06-25,São Lourenço,73.6,0.1,65.34775,0,51.8,76.3
2021-06-24,Cantareira,45.6,-0.1,447.45811,0,25.6,57.1
2021-06-24,Alto Tietê,55.2,-0.1,309.39806,0.3,14.7,56.8
2021-06-24,Guarapiranga,62.2,-0.1,106.4516,0.2,9,53.9
2021-06-24,Cotia,73.2,0,12.07614,0.2,16.2,59.9
2021-06-24,Rio Grande,74.8,-0.3,83.95457,0,26,61.6
2021-06-24,Rio Claro,50.3,-0.1,6.87471,1.4,58.8,98.1
2021-06-24,São Lourenço,73.5,0.3,65.24913,0.6,51.8,76.3
2021-06-23,Cantareira,45.7,0.1,448.48676,6.1,25.6,57.1
2021-06-23,Alto Tietê,55.3,-0.1,309.96241,0.5,14.4,56.8
2021-06-23,Guarapiranga,62.3,0,106.69542,0.2,8.8,53.9
2021-06-23,Cotia,73.2,-0.2,12.07614,0.2,16,59.9
2021-06-23,Rio Grande,75.1,-0.2,84.27581,1,26,61.6
2021-06-23,Rio Claro,50.4,0.6,6.88659,6.4,57.4,98.1
2021-06-23,São Lourenço,73.2,0.6,65.05205,1,51.2,76.3
2021-06-22,Cantareira,45.6,-0.1,448.25546,6.6,19.5,57.1
2021-06-22,Alto Tietê,55.4,-0.1,310.53012,4,13.9,56.8
2021-06-22,Guarapiranga,62.3,0,106.69542,3.2,8.6,53.9
2021-06-22,Cotia,73.4,0,12.10735,3.8,15.8,59.9
2021-06-22,Rio Grande,75.3,-0.1,84.43669,7,25,61.6
2021-06-22,Rio Claro,49.8,0.2,6.80372,6.2,51,98.1
2021-06-22,São Lourenço,72.6,0.1,64.46221,14.2,50.2,76.3
2021-06-21,Cantareira,45.7,-0.1,448.59231,0.1,12.9,57.1
2021-06-21,Alto Tietê,55.5,-0.1,310.85105,0.9,9.9,56.8
2021-06-21,Guarapiranga,62.3,0,106.69542,0.2,5.4,53.9
2021-06-21,Cotia,73.4,-0.2,12.10735,0,12,59.9
2021-06-21,Rio Grande,75.4,-0.3,84.59776,0.8,18,61.6
2021-06-21,Rio Claro,49.6,0.2,6.78018,7,44.8,98.1
2021-06-21,São Lourenço,72.5,0.4,64.3641,0.4,36,76.3
2021-06-20,Cantareira,45.8,-0.1,450.0588,0.9,12.8,57.1
2021-06-20,Alto Tietê,55.6,-0.1,311.47813,0.3,9,56.8
2021-06-20,Guarapiranga,62.3,-0.2,106.69542,0.8,5.2,53.9
2021-06-20,Cotia,73.6,0,12.13861,1.2,12,59.9
2021-06-20,Rio Grande,75.7,-0.4,84.92042,0.8,17.2,61.6
2021-06-20,Rio Claro,49.4,-0.3,6.75669,0.4,37.8,98.1
2021-06-20,São Lourenço,72.1,0.2,64.07014,5.4,35.6,76.3
2021-06-19,Cantareira,45.9,-0.1,450.62583,0,11.9,57.1
2021-06-19,Alto Tietê,55.7,-0.1,312.1611,0.2,8.7,56.8
2021-06-19,Guarapiranga,62.5,-0.1,106.9394,0.4,4.4,53.9
2021-06-19,Cotia,73.6,-0.2,12.13861,1.2,10.8,59.9
2021-06-19,Rio Grande,76.1,-0.3,85.40575,2.6,16.4,61.6
2021-06-19,Rio Claro,49.7,-0.2,6.79194,1.2,37.4,98.1
2021-06-19,São Lourenço,71.9,-0.1,63.87445,8.2,30.2,76.3
2021-06-18,Cantareira,46,-0.2,451.95089,0,11.9,57.1
2021-06-18,Alto Tietê,55.8,-0.2,312.92393,0.2,8.5,56.8
2021-06-18,Guarapiranga,62.6,-0.3,107.18353,0,4,53.9
2021-06-18,Cotia,73.8,-0.2,12.16992,0,9.6,59.9
2021-06-18,Rio Grande,76.4,-0.5,85.73021,0.2,13.8,61.6
2021-06-18,Rio Claro,49.9,0.1,6.81551,0.4,36.2,98.1
2021-06-18,São Lourenço,72,-0.2,63.97226,1.2,22,76.3
2021-06-17,Cantareira,46.2,0,453.27514,0,11.9,57.1
2021-06-17,Alto Tietê,56,-0.1,313.68327,1.4,8.3,56.8
2021-06-17,Guarapiranga,62.9,-0.1,107.67228,0,4,53.9
2021-06-17,Cotia,74,-0.2,12.20127,0,9.6,59.9
2021-06-17,Rio Grande,76.9,-0.4,86.21823,2.6,13.6,61.6
2021-06-17,Rio Claro,49.8,0.1,6.80372,5.6,35.8,98.1
2021-06-17,São Lourenço,72.2,-0.2,64.16807,0,20.8,76.3
2021-06-16,Cantareira,46.2,-0.2,454.20428,0,11.9,57.1
2021-06-16,Alto Tietê,56.1,-0.1,314.48048,0,6.9,56.8
2021-06-16,Guarapiranga,63,-0.3,107.91688,0,4,53.9
2021-06-16,Cotia,74.2,-0.1,12.23267,0,9.6,59.9
2021-06-16,Rio Grande,77.3,-0.3,86.70788,0,11,61.6
2021-06-16,Rio Claro,49.7,-0.1,6.79194,0.2,30.2,98.1
2021-06-16,São Lourenço,72.4,-0.3,64.26606,0,20.8,76.3
2021-06-15,Cantareira,46.4,-0.1,455.38392,0,11.9,57.1
2021-06-15,Alto Tietê,56.2,-0.2,315.15301,0.1,6.9,56.8
2021-06-15,Guarapiranga,63.3,-0.3,108.40656,0,4,53.9
2021-06-15,Cotia,74.3,-0.2,12.26412,0,9.6,59.9
2021-06-15,Rio Grande,77.6,-0.4,87.03521,0,11,61.6
2021-06-15,Rio Claro,49.8,-0.2,6.80372,0,30,98.1
2021-06-15,São Lourenço,72.7,-0.1,64.56037,0,20.8,76.3
2021-06-14,Cantareira,46.5,-0.1,456.31918,0,11.9,57.1
2021-06-14,Alto Tietê,56.4,-0.1,315.97987,0,6.8,56.8
2021-06-14,Guarapiranga,63.6,-0.3,108.89686,0,4,53.9
2021-06-14,Cotia,74.5,-0.2,12.29561,0,9.6,59.9
2021-06-14,Rio Grande,78,-0.5,87.52755,0,11,61.6
2021-06-14,Rio Claro,50,0.1,6.82732,1,30,98.1
2021-06-14,São Lourenço,72.8,-0.3,64.65859,0,20.8,76.3
2021-06-13,Cantareira,46.6,-0.1,457.5181,0,11.9,57.1
2021-06-13,Alto Tietê,56.5,-0.2,316.83155,0.6,6.8,56.8
2021-06-13,Guarapiranga,63.9,-0.3,109.38777,0,4,53.9
2021-06-13,Cotia,74.7,-0.2,12.32715,0.2,9.6,59.9
2021-06-13,Rio Grande,78.5,-0.3,88.02153,0,11,61.6
2021-06-13,Rio Claro,49.9,0.4,6.81551,10.2,29,98.1
2021-06-13,São Lourenço,73.1,0,64.9536,0,20.8,76.3
2021-06-12,Cantareira,46.7,0,458.44507,0,11.9,57.1
2021-06-12,Alto Tietê,56.7,-0.1,317.65226,0.1,6.2,56.8
2021-06-12,Guarapiranga,64.2,-0.1,109.87929,0,4,53.9
2021-06-12,Cotia,74.9,-0.2,12.35874,0.2,9.4,59.9
2021-06-12,Rio Grande,78.8,-0.4,88.35175,0.2,11,61.6
2021-06-12,Rio Claro,49.5,0.1,6.76843,1.4,18.8,98.1
2021-06-12,São Lourenço,73.1,-0.1,64.9536,1.8,20.8,76.3
2021-06-11,Cantareira,46.7,0.1,458.76623,11.3,11.9,57.1
2021-06-11,Alto Tietê,56.8,-0.1,318.34833,3,6.1,56.8
2021-06-11,Guarapiranga,64.3,-0.2,110.12528,1.2,4,53.9
2021-06-11,Cotia,75.1,-0.2,12.39037,1.4,9.2,59.9
2021-06-11,Rio Grande,79.2,-0.3,88.84845,1,10.8,61.6
2021-06-11,Rio Claro,49.4,0,6.74498,2.8,17.4,98.1
2021-06-11,São Lourenço,73.2,0,65.05205,1.8,19,76.3
2021-06-10,Cantareira,46.6,-0.1,457.69604,0,0.6,57.1
